SAPC1,SAPC2,SAPC3   
-222.9505086,-13.669,4.763396847
-219.4735186,121.2944555,4.926213355
-222.9501686,157.571,4.988476847
-222.9500672,121.2944555,5.055630202
-214.796315,121.2944555,4.68647
-222.9500619,121.2944555,5.05909018
-222.9505036,121.2944555,4.766706847
-227.8104,121.2944555,5.7537
-212.7558667,121.2944555,5.444766667
-227.24731,121.2944555,6.18778
-217.9122233,121.2944555,6.245153333
-223.31227,121.2944555,5.09076
-212.947245,121.2944555,6.23081
-212.94751,121.2944555,5.68088
-219.76105,121.2944555,5.6109
-221.01598,121.2944555,4.24624
-220.32474,121.2944555,4.03062
-226.39602,121.2944555,6.00526
-214.52117,121.2944555,5.90596
-227.6187,121.2944555,5.1806
-217.9762,121.2944555,6.2606
-218.4755186,121.2944555,4.551713355
-207.95036,121.2944555,5.03118
-222.68505,121.2944555,5.6109
-225.4815186,121.2944555,5.300713355
-222.9496586,169.9395,5.326096847
-221.8021,121.2944555,5.5778
-222.9500672,219.078,5.055630202
-216.5945186,121.2944555,4.551713355
-223.21606,121.2944555,4.85528
-219.60177,121.2944555,4.38526
-206.760405,121.2944555,6.12489
-238.272296,121.2944555,5.909548
-219.26297,121.2944555,5.75086
-218.974715,121.2944555,4.42167
-224.82249,121.2944555,4.94512
-215.98701,121.2944555,3.85188
-222.9497286,121.2944555,5.279756847
-219.85731,121.2944555,5.81328
-210.2985186,121.2944555,4.177213355
-225.98134,121.2944555,3.63342
-207.8865186,121.2944555,3.802713355
-226.20459,121.2944555,5.62792
-221.59123,121.2944555,5.49174
-222.9499586,121.2944555,5.127496847
-222.9505136,121.2944555,4.760086847
-230.3185186,121.2944555,4.551713355
-222.9501566,121.2944555,4.996420847
-222.9500672,121.2944555,5.055630202
-207.8225186,121.2944555,4.551713355
-208.9485186,121.2944555,4.551713355
-222.9498519,121.2944555,5.19811018
-222.36568,121.2944555,4.44484
-217.6569525,121.2944555,4.638945
-234.84813,121.2944555,5.55794
-221.303365,121.2944555,5.40237
-218.2515186,121.2944555,4.177213355
-214.6685186,121.2944555,4.551713355
-226.8955186,121.2944555,5.300713355
-222.9499836,224.1565,5.110946847
-223.8115186,121.2944555,4.926213355
-229.25607,121.2944555,5.97216
-222.9498153,121.2944555,5.222383513
-203.612775,121.2944555,4.38195
-222.5571,121.2944555,5.2033
-215.551055,121.2944555,5.60759
-200.189605,121.2944555,4.49449
-219.3902525,121.2944555,5.476845
-222.9497486,121.2944555,5.266516847
-222.9501111,140.4195,5.026541847
-213.3185186,121.2944555,4.926213355
-225.290605,121.2944555,3.83249
-228.4375186,121.2944555,6.049713355
-221.49539,121.2944555,6.13482
-223.08829,121.2944555,4.70302
-198.680005,121.2944555,3.85519
-228.37339,121.2944555,6.50932
-223.63219,121.2944555,3.64572
-226.30036,121.2944555,6.15468
-222.5895186,121.2944555,4.926213355
-230.25455,121.2944555,4.5309
-205.749585,121.2944555,5.25673
-222.68543,121.2944555,4.98484
-224.63019,121.2944555,4.76922
-228.56523,121.2944555,5.49174
-222.9500486,121.2944555,5.067916847
-222.9498486,121.2944555,5.200316847
-220.855,121.2944555,4.895
-215.98684,121.2944555,4.33892
-216.7095186,121.2944555,4.551713355
-222.9502586,242.835,4.928896847
-230.41467,121.2944555,5.94946
-225.2575186,40.981,4.926213355
-208.3855186,121.2944555,4.177213355
-223.1205186,121.2944555,4.551713355
-229.1288,121.2944555,5.1144
-219.473695,121.2944555,4.43491
-223.0885186,121.2944555,4.551713355
-222.9500536,186.1825,5.064606847
-226.0766,121.2944555,4.4978
-221.80249,121.2944555,4.19612
-209.8955186,121.2944555,4.926213355
-209.9915186,121.2944555,4.926213355
-215.98625,121.2944555,4.7295
-222.9501786,121.2944555,4.981856847
-222.9504686,121.2944555,4.789876847
-218.2195186,121.2944555,4.551713355
-200.52826,121.2944555,3.97388
-214.9564533,121.2944555,5.718393333
-206.3125186,121.2944555,4.551713355
-216.873,121.2944555,1.498
-222.9505886,121.2944555,4.710436847
-224.10118,121.2944555,3.45184
-228.629535,121.2944555,5.28983
-222.9503486,121.2944555,4.869316847
-212.03286,121.2944555,4.32568
-216.99739,121.2944555,5.01132
-216.90172,121.2944555,5.54186
-226.39697,121.2944555,4.62736
-215.148445,121.2944555,5.34941
-222.9499086,121.2944555,5.160596847
-214.45945,121.2944555,3.2731
-223.56822,121.2944555,5.87286
-206.504745,121.2944555,4.02731
-216.3062883,121.2944555,6.576623333
-227.42674,121.2944555,4.40512
-213.28663,121.2944555,4.47794
-219.76121,121.2944555,4.75598
-222.25,121.2944555,5.644
-230.47814,121.2944555,5.92582
-219.98514,121.2944555,5.92582
-221.239,121.2944555,5.2695
-224.196,121.2944555,4.982
-216.4021333,121.2944555,5.555733333
-224.59821,121.2944555,5.50498
-221.80245,121.2944555,4.9716
-223.1847,121.2944555,4.4316
-215.98623,121.2944555,4.36824
-212.5646433,121.2944555,3.807113333
-225.1939,121.2944555,4.2992
-209.5117167,121.2944555,3.671566667
-227.55454,121.2944555,5.28652
-222.90976,121.2944555,5.51538
-218.75067,121.2944555,4.82596
-212.384555,121.2944555,5.65109
-222.9523986,121.2944555,3.512216847
-216.1783567,121.2944555,4.284386667
-219.07004,121.2944555,5.99202
-219.762,121.2944555,3.8585
-222.9510153,121.2944555,4.427983513
-222.9498286,121.2944555,5.213556847
-214.57262,121.2944555,4.48456
-222.9499986,121.2944555,5.101016847
-225.9805186,121.2944555,4.551713355
-221.3038,121.2944555,5.1144
-214.5405,121.2944555,4.564
-214.45721,121.2944555,5.87948
-212.096715,121.2944555,5.17067
-226.0125186,121.2944555,5.300713355
-223.188,121.2944555,2.247
-225.3213,121.2944555,5.0709
-218.6679,121.2944555,5.0482
-214.01,121.2944555,3.8585
-200.7845186,121.2944555,4.551713355
-222.154,121.2944555,6.393
-221.23926,121.2944555,6.22088
-225.57725,121.2944555,4.7295
-222.68525,121.2944555,5.4785
-209.01219,121.2944555,4.76922
-223.4085186,121.2944555,5.300713355
-206.50447,121.2944555,4.58386
-221.73898,121.2944555,4.24624
-209.83178,121.2944555,4.37864
-211.9682,121.2944555,4.7626
-222.9505486,121.2944555,4.736916847
-209.07639,121.2944555,4.26232
-205.557375,121.2944555,5.39575
-222.9501486,121.2944555,5.001716847
-222.9500786,121.2944555,5.048056847
-222.9499686,121.2944555,5.120876847
-222.9500672,121.2944555,5.055630202
-228.15117,121.2944555,3.83296
-205.5255275,121.2944555,4.171295
-228.30902,121.2944555,5.63076
-212.5125433,121.2944555,4.909813333
-213.689095,121.2944555,4.83211
-210.459035,121.2944555,4.20983
-222.9498686,121.2944555,5.187076847
-217.81622,121.2944555,6.24736
-222.9495486,121.2944555,5.398916847
-222.9497919,121.2944555,5.23783018
-223.8126433,121.2944555,3.807113333
-222.9506603,121.2944555,4.662993513
